1.9 0.23456 0.174903 -1.44563 0.0211259 0.862284 -1.72854 -0.0862759 -1.0342 1.70555 -0.22193 -0.0329547 0.995221
1.93 0.175085 0.227853 -1.42361 -0.0336525 0.884479 -1.57378 -0.14764 -1.01479 1.84914 -0.227252 -0.175656 1.24608
1.94 0.154924 0.261647 -1.43709 -0.0477796 0.886961 -1.51931 -0.166881 -1.00541 1.89314 -0.222703 -0.228959 1.32206
1.95 0.136774 0.295064 -1.45233 -0.0599736 0.887252 -1.4641 -0.188543 -0.990064 1.9315 -0.214921 -0.284501 1.39237
1.96 0.121033 0.332748 -1.47403 -0.070297 0.885479 -1.40853 -0.207263 -0.976836 1.96992 -0.203932 -0.341851 1.45604
2 0.0715172 0.455646 -1.57396 -0.0939112 0.860838 -1.19052 -0.270735 -0.913775 2.09281 -0.13129 -0.581174 1.63089
2.04 0.0354751 0.567993 -1.73446 -0.0943201 0.816736 -0.991231 -0.301343 -0.846753 2.1595 -0.0284277 -0.779407 1.65322
2.08 -0.0100984 0.666528 -1.90336 -0.0894442 0.76389 -0.801256 -0.303973 -0.775875 2.17545 0.0804723 -0.943046 1.55891
2.13 -0.0945902 0.78759 -2.05234 -0.104469 0.700872 -0.577899 -0.345673 -0.684178 2.29554 0.165933 -1.07141 1.38237
2.17 -0.162315 0.881052 -2.1126 -0.132477 0.79798 -0.77515 -0.315585 -0.587552 2.21045 0.193966 -1.10504 1.24769
2.18 -0.177221 0.902133 -2.12207 -0.139926 0.834523 -0.865412 -0.32597 -0.568293 2.18671 0.196371 -1.10843 1.22623
2.19 -0.195214 0.915851 -2.12836 -0.147032 0.870337 -0.960909 -0.332353 -0.549709 2.16381 0.197439 -1.10976 1.21086
2.23 -0.237514 0.973111 -2.14675 -0.167657 0.979412 -1.34649 -0.238197 -0.47377 1.87185 0.192583 -1.09389 1.21004
2.27 -0.258366 1.00676 -2.14273 -0.174953 1.0002 -1.6744 -0.177329 -0.417244 1.71007 0.190753 -1.06661 1.21865
2.31 -0.265448 1.02527 -2.10614 -0.166326 0.913185 -1.88444 -0.131587 -0.356187 1.54605 0.188521 -1.04845 1.24356
2.32 -0.265961 1.02844 -2.09079 -0.160517 0.874479 -1.91297 -0.124485 -0.337671 1.5066 0.187167 -1.04665 1.25674
2.35 -0.263802 1.03612 -2.03021 -0.131763 0.719419 -1.93892 -0.110362 -0.277637 1.3999 0.182818 -1.04646 1.31369
2.36 -0.261575 1.03837 -2.0053 -0.11779 0.656578 -1.92532 -0.107502 -0.256198 1.36949 0.181789 -1.0476 1.33821
2.37 -0.258472 1.0406 -1.97807 -0.102597 0.59265 -1.90139 -0.105286 -0.234099 1.34236 0.181239 -1.04909 1.36537
2.38 -0.25442 1.04292 -1.94854 -0.0865008 0.529655 -1.86779 -0.103551 -0.211363 1.31897 0.181341 -1.05075 1.39511
2.42 -0.227783 1.05404 -1.80789 -0.0213015 0.315511 -1.66064 -0.096706 -0.131978 1.29202 0.191504 -1.05586 1.53819
2.46 -0.194059 1.06323 -1.64363 0.0364812 0.194295 -1.41754 -0.0711396 -0.181912 1.47168 0.215904 -1.05478 1.70348
2.5 -0.167664 1.06831 -1.48907 0.0639222 0.202979 -1.3216 -0.0191176 -0.341515 1.71279 0.24342 -1.04934 1.86128
2.51 -0.164207 1.06694 -1.45303 0.0681476 0.226079 -1.33525 -0.00193908 -0.395676 1.76438 0.2489 -1.0482 1.89638
2.54 -0.159181 1.06164 -1.35953 0.0806106 0.291663 -1.40021 0.0468434 -0.57998 1.86978 0.260822 -1.04575 1.98815
2.55 -0.158696 1.06008 -1.3336 0.0853153 0.31226 -1.42867 0.063417 -0.643083 1.88545 0.263577 -1.04497 2.01406
2.56 -0.158526 1.05892 -1.31051 0.0906078 0.332168 -1.45993 0.0793283 -0.703968 1.89038 0.265847 -1.04408 2.03752
2.57 -0.158507 1.05834 -1.29039 0.0966747 0.351342 -1.49366 0.0942571 -0.760611 1.88441 0.267699 -1.04298 2.05847
2.61 -0.15687 1.06513 -1.24249 0.132242 0.420101 -1.64736 0.141109 -0.919256 1.7577 0.272297 -1.03486 2.1154
2.65 -0.1512 1.08706 -1.23588 0.190454 0.471255 -1.80967 0.17108 -0.964229 1.47468 0.269948 -1.01572 2.13129
2.7 -0.150879 1.11606 -1.23147 0.263496 0.539851 -1.99071 0.18654 -0.873106 0.985719 0.242135 -0.963407 2.11392
2.74 -0.146804 1.11083 -1.30737 0.331216 0.624193 -2.23698 0.177621 -0.721456 0.574568 0.193635 -0.890951 2.08113
2.75 -0.143078 1.10405 -1.33956 0.334706 0.646703 -2.25617 0.173698 -0.675888 0.477763 0.175145 -0.874171 2.0705
2.76 -0.137807 1.09446 -1.37491 0.288526 0.665921 -2.12718 0.169757 -0.647315 0.418795 0.160312 -0.850468 2.05576
2.8 -0.0960046 1.02148 -1.52715 0.282011 0.748331 -2.15793 0.156967 -0.693647 0.572281 0.0975715 -0.750409 1.96808
2.84 -0.0134305 0.885534 -1.65133 0.283479 0.82376 -2.14243 0.161443 -0.773836 0.824634 0.0445071 -0.646908 1.82949
2.88 0.0870428 0.706807 -1.6879 0.274931 0.884979 -2.0756 0.170712 -0.839912 1.06738 -0.00211592 -0.535202 1.66828
2.93 0.193145 0.430889 -1.53778 0.23043 0.947099 -1.91638 0.158972 -0.89137 1.37589 -0.0610256 -0.382947 1.5192
2.96 0.229539 0.263124 -1.34311 0.188943 0.972516 -1.78682 0.129918 -0.901512 1.56276 -0.116868 -0.289302 1.46869
2.97 0.235761 0.210497 -1.26487 0.171207 0.982587 -1.74369 0.114941 -0.897428 1.6196 -0.139407 -0.252252 1.45048
2.98 0.238822 0.160036 -1.18139 0.155027 0.98643 -1.69435 0.0974116 -0.890625 1.67468 -0.163799 -0.223385 1.44168
2.99 0.238643 0.111972 -1.09362 0.137684 0.989121 -1.64379 0.0771994 -0.881035 1.7276 -0.187878 -0.204809 1.4457
3.02 0.218907 -0.0137215 -0.819059 0.0785382 0.991009 -1.4883 0.00163557 -0.835492 1.86985 -0.258348 -0.203745 1.52313
3.03 0.207329 -0.0536145 -0.718001 0.0574455 0.989583 -1.43622 -0.0309898 -0.815896 1.91097 -0.279128 -0.220311 1.56563
3.06 0.165265 -0.0888521 -0.556727 -0.00450514 0.978193 -1.28324 -0.126325 -0.751307 2.016 -0.299163 -0.335312 1.99578
3.07 0.15032 -0.0562446 -0.582937 -0.0229159 0.974412 -1.23825 -0.157665 -0.729578 2.04464 -0.333512 -0.344085 1.74653
3.12 0.110335 0.133797 -0.863999 -0.0691533 0.915482 -1.00815 -0.27295 -0.624429 2.27828 -0.263613 -0.601299 1.91034
3.15 0.11195 0.248296 -1.12115 -0.0660296 0.865907 -0.892154 -0.349474 -0.588918 2.31878 -0.161265 -0.761478 1.90714
3.17 0.112782 0.304606 -1.28188 -0.058995 0.83161 -0.822973 -0.352994 -0.573719 2.31583 -0.0891839 -0.847723 1.86493
3.18 0.111186 0.327992 -1.35826 -0.0557111 0.815402 -0.791622 -0.3532 -0.569009 2.30732 -0.0531725 -0.883944 1.83291
3.22 0.0792433 0.395021 -1.62464 -0.0563018 0.768817 -0.700437 -0.323844 -0.557089 2.24808 0.0683148 -1.00149 1.66392
3.26 0.00946616 0.436215 -1.82893 -0.0812026 0.756967 -0.66624 -0.278576 -0.537734 1.98239 0.144887 -1.06479 1.46281
3.3 -0.0792236 0.473544 -1.97219 -0.105689 0.824102 -0.845395 -0.261364 -0.494107 1.8499 0.187523 -1.06927 1.26224
3.35 -0.165114 0.526358 -2.06913 -0.114726 0.939367 -1.2536 -0.230399 -0.42043 1.6532 0.195165 -1.03699 1.12877
3.39 -0.205294 0.568666 -2.15967 -0.108247 0.978753 -1.57583 -0.204711 -0.350096 1.47515 0.175344 -1.00891 1.12816
3.4 -0.23593 0.577673 -2.16828 -0.105249 0.976543 -1.64818 -0.198852 -0.331571 1.42784 0.170489 -1.00373 1.13104
3.41 -0.257705 0.586399 -2.17735 -0.101822 0.968724 -1.71586 -0.193333 -0.312739 1.3794 0.165623 -0.999461 1.13527
3.45 -0.264808 0.612777 -2.07057 -0.0799359 0.878874 -1.91966 -0.175411 -0.231992 1.18226 0.147274 -0.995268 1.17541
3.49 -0.275318 0.644215 -2.01694 -0.0296589 0.687127 -1.98867 -0.16179 -0.142805 1.01162 0.139565 -0.993817 1.24292
3.54 -0.251609 0.705403 -1.90358 0.0666066 0.413222 -1.87017 -0.140399 -0.0357399 0.919442 0.155459 -0.995246 1.39452
3.58 -0.219272 0.75731 -1.78146 0.117147 0.278291 -1.6835 -0.109878 -0.0675005 1.06871 0.184949 -0.981417 1.5366
3.59 -0.21114 0.769102 -1.74773 0.126628 0.260311 -1.64032 -0.0995787 -0.100192 1.13655 0.192638 -0.976701 1.57346
3.6 -0.203284 0.780188 -1.71298 0.134513 0.249462 -1.60174 -0.0883609 -0.139895 1.20897 0.200114 -0.970901 1.6095
3.64 -0.176606 0.817037 -1.56795 0.152775 0.289662 -1.52822 -0.0377537 -0.347188 1.48914 0.224734 -0.936971 1.74141
3.68 -0.1589 0.850026 -1.43285 0.167279 0.389337 -1.54043 0.0242822 -0.593701 1.66903 0.236759 -0.888417 1.85028
3.72 -0.154659 0.876488 -1.31615 0.185284 0.492458 -1.60159 0.0679151 -0.799463 1.67381 0.228152 -0.831051 1.93098
3.77 -0.163473 0.907237 -1.18901 0.213008 0.626995 -1.71817 0.0971674 -0.911435 1.46295 0.189152 -0.744838 1.99642
3.81 -0.174318 0.934993 -1.08527 0.229385 0.744245 -1.79246 0.116573 -0.890878 1.16569 0.151196 -0.652615 2.03098
3.82 -0.177069 0.941323 -1.05658 0.231495 0.774702 -1.80447 0.121698 -0.872726 1.08297 0.14427 -0.622845 2.03658
3.83 -0.179415 0.947081 -1.02817 0.232906 0.805053 -1.81416 0.126114 -0.843118 0.987921 0.137831 -0.591473 2.0404
3.87 -0.163942 0.951816 -0.973016 0.233866 0.918808 -1.83666 0.143502 -0.727587 0.656123 0.125745 -0.456992 2.04875
3.91 -0.113547 0.943416 -1.03495 0.231267 1.00726 -1.84997 0.153495 -0.677812 0.533196 0.0348118 -0.349734 1.9761
3.96 -0.0193134 0.891896 -1.21207 0.225091 1.07202 -1.8726 0.155685 -0.772478 0.753792 0.00814374 -0.277367 1.78271
3.99 0.049088 0.840296 -1.34002 0.219472 1.09023 -1.88682 0.160344 -0.826765 0.85149 -0.0202088 -0.248164 1.64424
4 0.0731098 0.819732 -1.38283 0.217292 1.09343 -1.89117 0.162697 -0.845778 0.881088 -0.0263335 -0.238797 1.59358
4.01 0.0975637 0.798041 -1.42533 0.214896 1.09538 -1.89516 0.16541 -0.865589 0.910195 -0.0284043 -0.229047 1.53536
4.02 0.122136 0.775101 -1.46673 0.21193 1.09632 -1.89855 0.168178 -0.886086 0.93904 -0.0316735 -0.21811 1.47937
4.06 0.218146 0.629479 -1.57971 0.183709 1.09847 -1.90398 0.172231 -0.971238 1.05552 -0.0398245 -0.161336 1.25001
4.1 0.280878 0.445546 -1.60156 0.123689 1.09592 -1.87199 0.14603 -1.05217 1.18434 -0.0628207 -0.0866762 1.05848
4.14 0.268592 0.290052 -1.53666 0.0212107 1.10109 -1.79737 0.0737537 -1.11919 1.33553 -0.120988 -0.0652893 1.04116
4.19 0.176354 0.222549 -1.4799 -0.115383 1.09738 -1.6474 -0.0447008 -1.17768 1.52828 -0.207878 -0.234597 1.31929
4.22 0.109688 0.274181 -1.52832 -0.170381 1.06747 -1.5196 -0.100099 -1.20298 1.63173 -0.242226 -0.384067 1.48441
4.23 0.0906611 0.29279 -1.54752 -0.182858 1.05401 -1.47309 -0.115619 -1.21033 1.66388 -0.24824 -0.437422 1.52736
4.24 0.073881 0.311514 -1.56773 -0.19265 1.03867 -1.42462 -0.129398 -1.21674 1.69405 -0.251548 -0.491276 1.56274
4.25 0.0590397 0.330118 -1.58895 -0.199995 1.02162 -1.37449 -0.141481 -1.22212 1.72198 -0.252191 -0.544656 1.58979
4.29 0.0153591 0.399453 -1.68716 -0.209858 0.940064 -1.16286 -0.173124 -1.2323 1.80676 -0.229799 -0.730355 1.60505
4.33 -0.0257714 0.454977 -1.80081 -0.200245 0.846332 -0.946493 -0.178146 -1.22397 1.84096 -0.174041 -0.838376 1.4713
4.38 -0.083216 0.51341 -1.93925 -0.182549 0.721791 -0.660154 -0.159995 -1.18897 1.83346 -0.0939861 -0.871892 1.15774
4.41 -0.121597 0.554742 -1.9961 -0.178143 0.651843 -0.496037 -0.149143 -1.15433 1.82018 -0.0613172 -0.838019 0.936887
4.42 -0.133876 0.571311 -2.00878 -0.178059 0.658279 -0.509344 -0.147193 -1.14046 1.81626 -0.0546252 -0.822784 0.869543
4.43 -0.145576 0.58928 -2.01841 -0.178859 0.688101 -0.571324 -0.146221 -1.12561 1.8129 -0.0500221 -0.807479 0.809337
4.44 -0.156587 0.608531 -2.0251 -0.180298 0.717209 -0.640589 -0.146268 -1.1099 1.81027 -0.0474681 -0.793654 0.759529
4.48 -0.198236 0.686717 -2.02172 -0.192775 0.862236 -1.0231 -0.157158 -1.04073 1.80999 -0.0572004 -0.785724 0.735449
4.52 -0.226781 0.773909 -1.978 -0.207997 0.959241 -1.40051 -0.187639 -0.961056 1.82898 -0.0944759 -0.85236 0.972546
4.56 -0.24478 0.853956 -1.90711 -0.200993 0.947898 -1.66791 -0.218889 -0.881747 1.8753 -0.134436 -0.913889 1.22347
4.6 -0.241929 0.926707 -1.83725 -0.14735 0.825605 -1.7599 -0.22293 -0.802255 1.94046 -0.146716 -0.950216 1.44459
4.61 -0.236168 0.944964 -1.82367 -0.123338 0.774504 -1.74956 -0.21619 -0.782436 1.95875 -0.14296 -0.957358 1.49648
4.64 -0.208278 1.00152 -1.79603 -0.0407578 0.595651 -1.65014 -0.173618 -0.727098 2.01308 -0.108894 -0.946209 1.60744
4.65 -0.196624 1.02092 -1.79121 -0.0145765 0.532903 -1.60041 -0.156114 -0.70476 2.02713 -0.092969 -0.937946 1.63687
4.66 -0.181909 1.04487 -1.79297 0.0142575 0.46965 -1.53931 -0.136512 -0.682266 2.03886 -0.0755722 -0.927802 1.66258
4.67 -0.169856 1.06387 -1.79168 0.042442 0.409382 -1.47943 -0.115142 -0.659851 2.04773 -0.0571754 -0.915994 1.6845
4.71 -0.126555 1.14034 -1.80747 0.122794 0.19748 -1.23401 -0.0205941 -0.57509 2.04442 0.0169053 -0.855525 1.73187
4.75 -0.104827 1.21298 -1.84578 0.164 0.0874016 -1.13005 0.0635397 -0.509499 1.97692 0.0761182 -0.786576 1.72597
4.8 -0.121708 1.29053 -1.88905 0.142752 0.192316 -1.35341 0.126942 -0.440949 1.8305 0.114105 -0.702675 1.69793
4.83 -0.156869 1.32657 -1.89859 0.0993931 0.278225 -1.5182 0.136893 -0.397881 1.72453 0.116618 -0.657414 1.69776
4.84 -0.170635 1.33675 -1.89851 0.0814485 0.307346 -1.57014 0.137406 -0.382749 1.68861 0.115879 -0.642486 1.70081
4.85 -0.184523 1.34605 -1.89688 0.0625219 0.336633 -1.61925 0.137475 -0.367382 1.65335 0.115169 -0.627329 1.70503
4.86 -0.201708 1.35137 -1.8886 0.0454148 0.365625 -1.66652 0.136625 -0.345954 1.61518 0.114993 -0.611774 1.71023
4.9 -0.24609 1.37742 -1.8575 -0.0291848 0.484793 -1.79777 0.15064 -0.286176 1.5057 0.129939 -0.542685 1.73765
4.94 -0.259381 1.39646 -1.81231 -0.0723645 0.593906 -1.83664 0.201 -0.239378 1.46247 0.185472 -0.458149 1.76524
4.98 -0.256061 1.40754 -1.77754 -0.0871887 0.660118 -1.8254 0.253669 -0.2138 1.45999 0.242704 -0.395961 1.78457
5 -0.25472 1.40913 -1.77204 -0.0883444 0.669238 -1.82099 0.263073 -0.210375 1.46166 0.252934 -0.386098 1.78757
