0,0,0,0.24,0,0,0,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.001,-3.50834e-07,-3.45203e-07,0.24,3.3903e-07,-5.02127e-07,4.26174e-08,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.002,-1.40215e-06,-1.38001e-06,0.24,1.36112e-06,-2.01129e-06,1.69593e-07,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.003,-3.15216e-06,-3.10323e-06,0.24,3.07379e-06,-4.53168e-06,3.79613e-07,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.004,-5.5991e-06,-5.51366e-06,0.240001,5.48452e-06,-8.06746e-06,6.71362e-07,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.005,-8.74118e-06,-8.61009e-06,0.240001,8.60084e-06,-1.26228e-05,1.04353e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.006,-1.25766e-05,-1.23913e-05,0.240002,1.24302e-05,-1.82019e-05,1.49479e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.007,-1.71036e-05,-1.68562e-05,0.240003,1.69802e-05,-2.4809e-05,2.02384e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.008,-2.23205e-05,-2.20035e-05,0.240003,2.22583e-05,-3.24481e-05,2.62936e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.009,-2.82253e-05,-2.78319e-05,0.240004,2.8272e-05,-4.11235e-05,3.31004e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.01,-3.48164e-05,-3.43404e-05,0.240005,3.50288e-05,-5.08394e-05,4.06456e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.011,-4.20919e-05,-4.15277e-05,0.240007,4.25362e-05,-6.16e-05,4.89161e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.012,-5.00501e-05,-4.93926e-05,0.240008,5.08017e-05,-7.34093e-05,5.78988e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.013,-5.86892e-05,-5.7934e-05,0.240009,5.98329e-05,-8.62717e-05,6.75804e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.014,-6.80075e-05,-6.71505e-05,0.240011,6.96371e-05,-0.000100191,7.79478e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.015,-7.80031e-05,-7.7041e-05,0.240013,8.0222e-05,-0.000115172,8.8988e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
