1.4822e-323,0,0,0.2,0,0,0,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.001,-1.39018e-07,1.63927e-07,0.2,-1.46789e-06,-2.72486e-06,-1.91569e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.002,-5.54881e-07,6.55171e-07,0.2,-5.85861e-06,-1.08616e-05,-7.62821e-06,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.003,-1.2458e-06,1.47292e-06,0.200001,-1.31527e-05,-2.43532e-05,-1.70858e-05,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.004,-2.20999e-06,2.61637e-06,0.200001,-2.33308e-05,-4.31431e-05,-3.02365e-05,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.005,-3.44567e-06,4.08471e-06,0.200001,-3.63733e-05,-6.71742e-05,-4.70287e-05,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.006,-4.95104e-06,5.87713e-06,0.200002,-5.22609e-05,-9.63898e-05,-6.74106e-05,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.007,-6.72432e-06,7.99282e-06,0.200003,-7.09742e-05,-0.000130733,-9.13302e-05,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.008,-8.76373e-06,1.0431e-05,0.200003,-9.24937e-05,-0.000170147,-0.000118736,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.009,-1.10675e-05,1.31908e-05,0.200004,-0.0001168,-0.000214575,-0.000149576,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.01,-1.36338e-05,1.62714e-05,0.200005,-0.000143873,-0.00026396,-0.000183798,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.011,-1.64608e-05,1.96721e-05,0.200006,-0.000173695,-0.000318246,-0.000221351,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.012,-1.95468e-05,2.3392e-05,0.200007,-0.000206245,-0.000377374,-0.000262182,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.013,-2.28901e-05,2.74304e-05,0.200009,-0.000241503,-0.00044129,-0.000306241,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.014,-2.64887e-05,3.17863e-05,0.20001,-0.000279452,-0.000509935,-0.000353475,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.015,-3.03409e-05,3.64591e-05,0.200011,-0.00032007,-0.000583253,-0.000403832,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.016,-3.4445e-05,4.14478e-05,0.200013,-0.00036334,-0.000661187,-0.00045726,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.017,-3.87991e-05,4.67518e-05,0.200014,-0.00040924,-0.000743681,-0.000513709,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
0.018,-4.34014e-05,5.23701e-05,0.200015,-0.000457752,-0.000830676,-0.000573125,0.2,0.18,0,0.2,-0.18,0,-0.2,0.18,0,-0.2,-0.18,0
